,Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
6206,4274078351,2015-12-30T00:00:00,1419.0,,,CA,201507.0,,AUDI,PA,SL,1121 ABBOT KINNEY BLVD,00186,51.0,5204A-,DISPLAY OF TABS,25.0,6419070.7,1819721.4
6207,4274078362,2015-12-30T00:00:00,1434.0,,,CA,201604.0,,NISS,PA,SL,341 MAIN ST,00186,51.0,22502A,18 IN. CURB/2 WAY,63.0,6416898.8,1821090.4
6208,4274078373,2015-12-30T00:00:00,1438.0,,,OR,201712.0,,TOYT,PA,WT,200 RENNIE AVE,00186,51.0,80.56E4+,RED ZONE,93.0,6417679.8,1822660.5
6209,4274078384,2015-12-30T00:00:00,1551.0,OS723,,CA,201601.0,,JEEP,PA,BK,2200 PURDUE AV,00186,51.0,88.13B+,METER EXP.,63.0,6427403.6,1836160.6
6210,4274088136,2015-12-30T00:00:00,731.0,,,CA,201603.0,,DODG,PU,WT,13736 SHERMAN WAY,00367,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,99999.0,99999.0
6211,4274088140,2015-12-30T00:00:00,819.0,,,CA,201603.0,,MERZ,PA,WT,13624 SHERMAN WAY,00367,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6414655.0,1895903.6
6212,4274088151,2015-12-30T00:00:00,821.0,,,CA,,,,PA,SL,13624 SHERMAN WAY,00367,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6414655.0,1895903.6
6213,4274088162,2015-12-30T00:00:00,830.0,,,CA,201608.0,,,PA,WT,13624 SHERMAN WAY,00367,53.0,22507.8A,DISABLED PARKING/NO,363.0,6414655.0,1895903.6
6214,4274088173,2015-12-30T00:00:00,832.0,,,CA,201607.0,,,PA,GY,13630 SHERMAN WAY,00367,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6414655.2,1895903.6
6215,4274088184,2015-12-30T00:00:00,844.0,,,CA,201603.0,,,VN,WT,13624 SHERMAN WAY,00367,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6414655.0,1895903.6
6216,4274088195,2015-12-30T00:00:00,853.0,,,CA,201509.0,,,PA,SL,13228 SHERMAN WAY,00367,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6414638.7,1895903.6
6217,4274088206,2015-12-30T00:00:00,1255.0,,,CA,201610.0,,,PA,GY,13752 VENTURA BLVD,00367,53.0,22502A,18 IN. CURB/2 WAY,63.0,99999.0,99999.0
6218,4274088210,2015-12-30T00:00:00,1257.0,,,CA,201610.0,,MAZD,PA,GY,13752 VENTURA BLVD,00367,53.0,5200,DISPLAY OF PLATES,25.0,99999.0,99999.0
6219,4274090052,2015-12-30T00:00:00,1009.0,,,SC,5.0,,CHEV,PA,TN,3200 JAMES M  WOOD BLVD,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6470859.2,1842860.3
6220,4274090063,2015-12-30T00:00:00,1011.0,,,CA,11.0,,,PA,BK,3200 JAMES M  WOOD BLVD,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6470859.2,1842860.3
6221,4274090074,2015-12-30T00:00:00,1014.0,,,CA,3.0,,BMW,PA,WT,900 ARDMORE AVE,00487,54.0,22500H,DOUBLE PARKING,68.0,6470198.9,1842858.3
6222,4274090085,2015-12-30T00:00:00,1017.0,,,CA,2.0,,TOYT,PA,GY,3200 JAMES M  WOOD BLVD,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6470859.2,1842860.3
6223,4274090096,2015-12-30T00:00:00,1020.0,,,CA,6.0,,,PA,GY,3200 JAMES M  WOOD BLVD,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6470859.2,1842860.3
6224,4274090100,2015-12-30T00:00:00,1023.0,,,CA,1.0,,,PA,SL,855 MARIPOSA AVE,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6225,4274090111,2015-12-30T00:00:00,1025.0,,,CA,3.0,,TOYT,PA,GY,3100 JAMES M  WOOD BLVD,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6471519.8,1842862.4
6226,4274090122,2015-12-30T00:00:00,1028.0,,,CA,6.0,,BMW,PA,WT,3100 SAN MARINO ST,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6471519.5,1842348.9
6227,4274090133,2015-12-30T00:00:00,1029.0,,,CA,9.0,,,PA,WT,3152 SAN MARINO ST,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6471105.3,1842347.5
6228,4274090144,2015-12-30T00:00:00,1031.0,,,CA,8.0,,LEXS,PA,BL,929 MARIPOSA AVE,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6229,4274090155,2015-12-30T00:00:00,1034.0,,,CA,7.0,,,PA,GY,911 MARIPOSA AVE,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6230,4274090166,2015-12-30T00:00:00,1036.0,,,CA,10.0,,HOND,PA,TN,902 FEDORA ST,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6231,4274090170,2015-12-30T00:00:00,1037.0,,,CA,9.0,,TOYT,PA,RD,905 FEDORA ST,00487,54.0,22500H,DOUBLE PARKING,68.0,6471519.8,1842811.0
6232,4274090181,2015-12-30T00:00:00,1041.0,,,CA,7.0,,NISS,PA,GY,905 BERENDO ST,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6233,4274090192,2015-12-30T00:00:00,1043.0,,,CA,9.0,,HOND,PA,BK,800 BERENDO ST,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6234,4274090203,2015-12-30T00:00:00,1050.0,,,CA,11.0,,HOND,PA,WT,2900 JAMES M  WOOD BLVD,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6473334.8,1842868.7
6235,4274090214,2015-12-30T00:00:00,1058.0,,,MO,9.0,,CHEV,PA,SL,701 MARIPOSA AVE,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6471122.2,1853177.4
6236,4274090225,2015-12-30T00:00:00,1100.0,,,CA,12.0,,,PA,BK,701 MARIPOSA AVE,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6471122.2,1853177.4
6237,4274092034,2015-12-30T00:00:00,1045.0,,,CA,201604.0,,BMW,PA,BL,1350 MARGO STREET,00651,56.0,5204A-,DISPLAY OF TABS,25.0,6481549.3,1836240.6
6238,4274092045,2015-12-30T00:00:00,1101.0,,955.0,CA,201512.0,,,PA,GY,1301 SOUTH FLOWER STREET,00651,56.0,80.69C,PARKED OVER TIME LIM,58.0,6480828.3,1837068.4
6239,4274092056,2015-12-30T00:00:00,1102.0,,,CA,201512.0,,,PA,GY,1301 SOUTH FLOWER STREET,00651,56.0,5200,DISPLAY OF PLATES,25.0,6480828.3,1837068.4
6240,4274092060,2015-12-30T00:00:00,1106.0,,955.0,CA,,,VOLK,PA,SL,1349 SOUTH FLOWER STREET,00651,56.0,80.69C,PARKED OVER TIME LIM,58.0,6480681.6,1836795.4
6241,4274092071,2015-12-30T00:00:00,1107.0,,955.0,CA,201602.0,,,PU,BK,1349 SOUTH FLOWER STREET,00651,56.0,80.69C,PARKED OVER TIME LIM,58.0,6480681.6,1836795.4
6242,4274092082,2015-12-30T00:00:00,1112.0,,,CA,201607.0,,,VN,WT,1420 FIGUEROA ST S,00651,56.0,80.61,STANDNG IN ALLEY,68.0,6480170.9,1836731.6
6243,4274092093,2015-12-30T00:00:00,1302.0,,1155.0,CA,201606.0,,,PA,BL,1350 MARGO STREET,00651,56.0,80.69C,PARKED OVER TIME LIM,58.0,6481549.3,1836240.6
6244,4274092104,2015-12-30T00:00:00,1307.0,,,CA,,,OTHR,TK,BN,215 15TH ST W,00651,56.0,22500H,DOUBLE PARKING,68.0,6481549.8,1835466.0
6245,4274092115,2015-12-30T00:00:00,1309.0,,1200.0,CA,201605.0,,TOYT,PA,RD,216 WEST 14TH STREET,00651,56.0,80.69C,PARKED OVER TIME LIM,58.0,6481819.5,1835645.5
6246,4274096761,2015-12-29T00:00:00,2305.0,,,CA,201602.0,,,PA,BK,2300 MIDVALE AVE,00112,51.0,80.69B,NO PARKING,73.0,6430984.8,1837893.0
6247,4274096772,2015-12-30T00:00:00,949.0,5,,CA,201608.0,,LEXS,PA,WT,1219 GRETNA GREEN WAY,178R1,51.0,80.58L,PREFERENTIAL PARKING,68.0,99999.0,99999.0
6248,4274096783,2015-12-30T00:00:00,955.0,5,,CA,201605.0,,TOYT,PA,WT,485 ROXBURY DR,178R1,51.0,80.58L,PREFERENTIAL PARKING,68.0,99999.0,99999.0
6249,4274096794,2015-12-30T00:00:00,959.0,5,,CA,201611.0,,,PA,WT,1253 BEDFORD DR,178R1,51.0,80.58L,PREFERENTIAL PARKING,68.0,6438986.8,1842659.8
6250,4274096805,2015-12-30T00:00:00,1007.0,5,,CA,201607.0,,HOND,PA,SL,1337 ROXBURY DR,178R1,51.0,80.58L,PREFERENTIAL PARKING,68.0,6439647.1,1842649.5
6251,4274096816,2015-12-30T00:00:00,1030.0,5,,CA,201607.0,,FORD,PA,GY,1100 CASTELLO AVE,178R1,51.0,80.58L,PREFERENTIAL PARKING,68.0,6439600.1,1843156.7
6252,4274096820,2015-12-30T00:00:00,1034.0,5,,CA,201603.0,,,CM,BK,1239 CASTELLO AVE,178R1,51.0,80.58L,PREFERENTIAL PARKING,68.0,6439765.1,1842941.2
6253,4274096831,2015-12-30T00:00:00,1041.0,,,CA,201607.0,,,CM,WT,9911 PICO BLVD,178R1,51.0,80.61,STANDNG IN ALLEY,68.0,6438593.1,1841736.2
6254,4274096842,2015-12-30T00:00:00,1114.0,PR460A,,CA,201512.0,,KIA,PA,SL,9100 PICO BL W,178R1,51.0,88.13B+,METER EXP.,63.0,6443563.9,1842722.1
6255,4274096853,2015-12-30T00:00:00,1116.0,PR462,,CA,201606.0,,TOYT,PA,BK,1401 OAKHURST DR,178R1,51.0,88.13B+,METER EXP.,63.0,6443232.3,1842722.3
6256,4274096864,2015-12-30T00:00:00,1120.0,PR267,,CA,201605.0,,,PA,WT,9000 PICO BL W,178R1,51.0,88.13B+,METER EXP.,63.0,6444227.0,1842721.9
6257,4274096875,2015-12-30T00:00:00,1136.0,,,CA,201608.0,,,CM,WT,1420 BEDFORD ST,178R1,51.0,22500F,PARKED ON SIDEWALK,68.0,6446381.8,1842123.1
6258,4274096886,2015-12-30T00:00:00,1139.0,PR233,,CA,201612.0,,,PA,WT,1401 BEDFORD ST,178R1,51.0,88.13B+,METER EXP.,63.0,6446346.3,1841842.4
6259,4274096890,2015-12-30T00:00:00,1150.0,PR662,,CA,201608.0,,MERZ,PA,GO,6000 PICO BL W,178R1,51.0,88.13B+,METER EXP.,63.0,6449276.6,1841639.7
6260,4274096901,2015-12-30T00:00:00,1154.0,PR753,,CA,,,,PA,GY,1401 HI POINT ST,178R1,51.0,88.13B+,METER EXP.,63.0,6450004.8,1841468.5
6261,4274096912,2015-12-30T00:00:00,1230.0,,,CA,201610.0,,,PA,BK,1400 MANSFIELD AVE S,178R1,51.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
6262,4274096923,2015-12-30T00:00:00,1247.0,,,CA,201601.0,,TOYT,PA,BK,4700 PICO BLVD,178R1,51.0,22500I-,PARKED IN BUS ZONE,293.0,6459101.1,1840227.4
6263,4274096934,2015-12-30T00:00:00,1319.0,PR91,,CA,201611.0,,,PA,BK,8801 PICO BL W,178R1,51.0,88.13B+,METER EXP.,63.0,6445441.8,1842534.4
6264,4274096945,2015-12-30T00:00:00,1321.0,,,CA,201610.0,,CHEV,PA,GY,8815 PICO BL W,178R1,51.0,80.56E4+,RED ZONE,93.0,6445348.4,1842556.2
6265,4274096956,2015-12-30T00:00:00,1333.0,PW210,,CA,201605.0,,LEXS,PA,WT,10901 PICO BL W,178R1,51.0,88.13B+,METER EXP.,63.0,6431556.4,1837089.5
6266,4274098032,2015-12-30T00:00:00,809.0,,,CA,201606.0,,,PA,BL,19819 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6390881.1,1898682.7
6267,4274098043,2015-12-30T00:00:00,813.0,,,CA,201511.0,,,PA,WT,19915 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6390253.9,1898684.9
6268,4274098054,2015-12-30T00:00:00,817.0,,,CA,201610.0,,AUDI,PA,BK,19955 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6389986.7,1898685.6
6269,4274098065,2015-12-30T00:00:00,819.0,,,CA,201611.0,,,PA,OR,20001 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6389679.4,1898686.4
6270,4274098076,2015-12-30T00:00:00,823.0,,,CA,201611.0,,GMC,PA,SL,20301 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6271,4274098080,2015-12-30T00:00:00,825.0,,,CA,201608.0,,,PA,SL,20327 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387422.3,1898694.9
6272,4274098091,2015-12-30T00:00:00,827.0,,,CA,201608.0,,NISS,PA,WT,20353 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387252.6,1898695.6
6273,4274098102,2015-12-30T00:00:00,829.0,,,CA,201602.0,,HOND,PA,BL,20421 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6386808.8,1898697.4
6274,4274098113,2015-12-30T00:00:00,832.0,,,CA,201610.0,,HOND,PA,SL,20431 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6386743.5,1898697.6
6275,4274098124,2015-12-30T00:00:00,835.0,,,CA,201605.0,,,VN,CO,20401 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6276,4274098135,2015-12-30T00:00:00,838.0,,,CA,201604.0,,FORD,PU,WT,20414 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6386889.5,1898697.1
6277,4274098146,2015-12-30T00:00:00,841.0,,,CA,201607.0,,CHEV,PA,WT,20414 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6386889.5,1898697.1
6278,4274098150,2015-12-30T00:00:00,847.0,,,CA,201607.0,,,PU,BK,20358 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387308.2,1898695.4
6279,4274098161,2015-12-30T00:00:00,849.0,,,CA,201608.0,,,PU,SL,20358 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387308.2,1898695.4
6280,4274098172,2015-12-30T00:00:00,854.0,,,CA,201601.0,,JEEP,PA,BK,20334 SATICOY ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387487.6,1898694.7
6281,4274098183,2015-12-30T00:00:00,902.0,,,CA,201601.0,,CHEV,PA,SL,20434 SHERMAN WAY,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6386804.9,1896010.5
6282,4274098194,2015-12-30T00:00:00,904.0,,,CA,201608.0,,HOND,VN,SL,20422 SHERMAN WAY,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6386885.8,1896010.1
6283,4274098205,2015-12-30T00:00:00,905.0,,,CA,201602.0,,HOND,PA,SL,20416 SHERMAN WAY,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6386926.2,1896009.9
6284,4274098216,2015-12-30T00:00:00,909.0,,,CA,201603.0,,,PA,WT,20318 SHERMAN WAY,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387573.1,1896007.4
6285,4274098220,2015-12-30T00:00:00,916.0,,,CA,201606.0,,,PA,BK,6701 OWENSMOUTH AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6379757.6,1892717.2
6286,4274098231,2015-12-30T00:00:00,928.0,,,CA,201612.0,,,VN,BN,21901 LANARK ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6287,4274098242,2015-12-30T00:00:00,1051.0,,,CA,201605.0,,TOYT,PA,WT,20731 GAULT ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6288,4274098253,2015-12-30T00:00:00,1054.0,,,CA,201607.0,,,PA,SL,20701 ENADIA WAY,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6385114.8,1895788.6
6289,4274098264,2015-12-30T00:00:00,1056.0,,,CA,201512.0,,CHEV,PA,WT,20701 ENADIA WAY,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6385114.8,1895788.6
6290,4274098275,2015-12-30T00:00:00,1059.0,,,CA,201512.0,,LEXS,PA,GY,20700 VOSE ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6291,4274098286,2015-12-30T00:00:00,1102.0,,,CA,,,TOYT,PA,GO,7023 IRONDALE AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6292,4274098290,2015-12-30T00:00:00,1111.0,,,CA,201611.0,,JEEP,PA,RD,6952 LURLINE AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6385288.2,1894522.6
6293,4274098301,2015-12-30T00:00:00,1114.0,,,CA,201605.0,,FORD,VN,BK,7100 LURLINE AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6385190.4,1895553.1
6294,4274098312,2015-12-30T00:00:00,1205.0,,,CA,201509.0,,,PA,RD,7533 MASON AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6386382.3,1898327.2
6295,4274098323,2015-12-30T00:00:00,1209.0,,,CA,201604.0,,CHEV,PA,WT,7503 MASON AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6296,4274098334,2015-12-30T00:00:00,1212.0,,,CA,201603.0,,TOYT,PA,WT,7433 MASON AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6297,4274098345,2015-12-30T00:00:00,1214.0,,,CA,201608.0,,TOYT,PA,BL,7345 MASON AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6298,4274098356,2015-12-30T00:00:00,1217.0,,,CA,201608.0,,FORD,PA,BL,7257 MASON AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6299,4274098360,2015-12-30T00:00:00,1222.0,,,CA,201610.0,,ISU,PA,BL,7200 OSO AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387694.4,1896007.0
6300,4274098371,2015-12-30T00:00:00,1225.0,,,CA,200103.0,,,PA,BK,20301 WYANDOTTE ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387696.9,1896654.4
6301,4274098382,2015-12-30T00:00:00,1236.0,,,CA,201601.0,,HD,MC,BK,20135 RUNNYMEDE ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6388604.1,1897809.9
6302,4274098393,2015-12-30T00:00:00,1240.0,,,CA,201606.0,,MAZD,PU,GY,20201 RUNNYMEDE ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6388224.9,1897811.6
6303,4274098404,2015-12-30T00:00:00,1243.0,,,CA,201609.0,,CHEV,PU,GY,20342 RUNNYMEDE ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6304,4274098415,2015-12-30T00:00:00,1247.0,,,CA,201609.0,,,PA,SL,7400 OSO AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387700.0,1897505.6
6305,4274098426,2015-12-30T00:00:00,1248.0,,,CA,201602.0,,CADI,PA,SL,7400 OSO AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387700.0,1897505.6
6306,4274098430,2015-12-30T00:00:00,1251.0,,,CA,201605.0,,,PA,BL,20203 COHASSET ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6388156.2,1898251.8
6307,4274098441,2015-12-30T00:00:00,1253.0,,,CA,201512.0,,TOYT,PA,RD,20235 COHASSET ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6388005.0,1898252.5
6308,4274098452,2015-12-30T00:00:00,1256.0,,,CA,201605.0,,,PA,GY,20251 COHASSET ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6387929.5,1898252.8
6309,4274098463,2015-12-30T00:00:00,1301.0,,,CA,201601.0,,HOND,PA,BK,7341 CASABA AVE,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
6310,4274102195,2015-12-29T00:00:00,2304.0,,,CA,201606.0,,FORD,PA,WT,1240 NORTON AVE,00111,51.0,22500E,BLOCKING DRIVEWAY,68.0,6463735.4,1840272.6
6311,4274106874,2015-12-30T00:00:00,58.0,,,CA,201606.0,,BMW,PA,GY,12100 TEXAS AVE,00113,51.0,5200,DISPLAY OF PLATES,25.0,6420465.6,1838331.9
6312,4274106885,2015-12-30T00:00:00,110.0,,,CA,201602.0,,,PA,BL,1337 WELLESLEY AVE,00113,51.0,5200,DISPLAY OF PLATES,25.0,6420133.8,1837654.5
6313,4274106896,2015-12-30T00:00:00,120.0,,,CA,201602.0,,MERZ,PA,BK,12300 ROCHESTER AVE,00113,51.0,5200,DISPLAY OF PLATES,25.0,6420384.6,1837394.1
6314,4274106900,2015-12-30T00:00:00,128.0,,,CA,201510.0,,,VN,WT,1323 CARMELINA AVE,00113,51.0,5204A-,DISPLAY OF TABS,25.0,6419895.6,1837389.7
6315,4274106911,2015-12-30T00:00:00,138.0,,,CA,201605.0,,MERZ,PA,GY,1226 MCCLELLAN DR,00113,51.0,5200,DISPLAY OF PLATES,25.0,6419434.3,1837925.7
6316,4274106922,2015-12-30T00:00:00,146.0,,,CA,201612.0,,,PA,BK,1550 CENTINELA AVE,00113,51.0,5200,DISPLAY OF PLATES,25.0,6420833.7,1835870.5
6317,4274106933,2015-12-30T00:00:00,154.0,,,CA,201510.0,,HOND,PA,GY,1736 CENTINELA AVE,00113,51.0,5204A-,DISPLAY OF TABS,25.0,6421554.7,1835124.0
6318,4274106944,2015-12-30T00:00:00,203.0,,,CA,201609.0,,HOND,PA,WT,12227 OHIO AVE,00113,51.0,5200,DISPLAY OF PLATES,25.0,99999.0,99999.0
6319,4274106955,2015-12-30T00:00:00,305.0,,,CA,201508.0,,VOLK,PA,BK,12120 OHIO AVE,00113,51.0,5204A-,DISPLAY OF TABS,25.0,6421383.5,1837279.0
6320,4274106966,2015-12-30T00:00:00,409.0,,,CA,201601.0,,,PU,GY,12100 OHIO AVE,00113,51.0,5200,DISPLAY OF PLATES,25.0,6421433.2,1837332.1
6321,4274106970,2015-12-30T00:00:00,618.0,,,CA,201606.0,,CHEV,PA,BK,1323 BARRY AVE,00113,51.0,5200,DISPLAY OF PLATES,25.0,99999.0,99999.0
6322,4274106981,2015-12-30T00:00:00,722.0,,,CA,201609.0,,CHRY,PA,WT,1260 ARMACOST AVE,00113,51.0,80.61,STANDNG IN ALLEY,68.0,6421306.5,1839270.2
6323,4274106992,2015-12-30T00:00:00,1602.0,WS365A,,CA,201602.0,,,CM,BK,1820 WESTWOOD BL,00107,51.0,88.13B+,METER EXP.,63.0,6429467.7,1840612.2
6324,4274107003,2015-12-30T00:00:00,1629.0,WV594,,CA,201604.0,,NISS,PA,GY,1000 HILGARD AV,00107,51.0,88.13B+,METER EXP.,63.0,6427912.4,1845102.9
6325,4274107014,2015-12-30T00:00:00,1637.0,WV14,,OR,201709.0,,INFI,PA,BK,901 LEVERING AV,00107,51.0,88.13B+,METER EXP.,63.0,6425660.4,1845806.6
6326,4274107025,2015-12-30T00:00:00,1643.0,WV103,,CA,201605.0,,KIA,PA,BL,1072 GAYLEY AV,00107,51.0,88.13B+,METER EXP.,63.0,6426316.7,1844767.2
6327,4274107036,2015-12-30T00:00:00,1645.0,,,CA,201605.0,,,PA,BL,1072 GAYLEY AV,00107,51.0,5200,DISPLAY OF PLATES,25.0,6426316.7,1844767.2
6328,4274107040,2015-12-30T00:00:00,1650.0,WV128,,CA,201611.0,,MERZ,PA,BK,10975 WEYBURN AVE,00107,51.0,88.13B+,METER EXP.,63.0,6426129.1,1845335.5
6329,4274107051,2015-12-30T00:00:00,1657.0,WV58,,CA,201602.0,,PORS,PA,GY,10901 KINROSS AV,00107,51.0,88.13B+,METER EXP.,63.0,6426701.3,1844786.9
6330,4274107062,2015-12-30T00:00:00,1705.0,WV383,,CA,201607.0,,,PA,WT,1038 WESTWOOD BLVD,00107,51.0,88.13B+,METER EXP.,63.0,6426793.2,1845199.9
6331,4274107073,2015-12-30T00:00:00,1710.0,WV682,,CA,201608.0,,NISS,PA,GY,10801 WEYBURN AV,00107,51.0,88.13B+,METER EXP.,63.0,6428276.9,1845112.6
6332,4274107084,2015-12-30T00:00:00,1715.0,WV201,,AZ,201603.0,,DODG,CM,SL,1036 BROXTON AVE,00107,51.0,88.13B+,METER EXP.,63.0,6426412.9,1845192.9
6333,4274107095,2015-12-30T00:00:00,1719.0,WV93,,CA,201608.0,,CHEV,CM,GY,10909 KINROSS AV,00107,51.0,88.13B+,METER EXP.,63.0,6426645.6,1844747.3
6334,4274107106,2015-12-30T00:00:00,1733.0,BR26,,CA,201607.0,,,PA,GY,11661 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6416066.3,1841199.0
6335,4274107110,2015-12-30T00:00:00,1801.0,BR158,,CA,201608.0,,TOYT,PA,SL,11640 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
6336,4274107121,2015-12-30T00:00:00,1823.0,,,CA,,,TSMR,PA,RD,11656 SAN VICENTE BL,00107,51.0,80.56E1,WHITE ZONE,58.0,6420750.1,1842198.4
6337,4274107132,2015-12-30T00:00:00,1828.0,BR6,,CA,,,MERZ,PA,BK,11633 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6416067.6,1841199.2
6338,4274107143,2015-12-30T00:00:00,1831.0,,,CA,,,,PA,WT,11677 SAN VICENTE BL,00107,51.0,80.56E1,WHITE ZONE,58.0,6416065.6,1841198.8
6339,4274107154,2015-12-30T00:00:00,1832.0,,,CA,201601.0,,KIA,PA,WT,11677 SAN VICENTE BL,00107,51.0,80.56E1,WHITE ZONE,58.0,6416065.6,1841198.8
6340,4274107165,2015-12-30T00:00:00,1838.0,BR35,,CA,201608.0,,,PA,BG,11707 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6416064.3,1841198.5
6341,4274107176,2015-12-30T00:00:00,1842.0,BR41,,CA,201608.0,,,PA,BK,11737 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6419496.3,1841900.0
6342,4274107180,2015-12-30T00:00:00,1843.0,BR42,,CA,,,,PA,WT,11737 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6419496.3,1841900.0
6343,4274107191,2015-12-30T00:00:00,1848.0,BR50,,CA,,,,PA,GY,11777 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6419943.2,1842004.7
6344,4274107202,2015-12-30T00:00:00,1906.0,BR91,,AZ,,,TOYT,PA,BK,11980 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6419135.1,1841817.2
